ISO3,cohortYear,vaccine,coverage
SLB,2002,MCV1,62.6
SLB,2002,Pol1,86.4
SLB,2002,Pol3,74.3
SLB,2003,BCG,90.6
SLB,2003,DTP1,89
SLB,2003,DTP3,80.8
SLB,2003,FULL,66.7
SLB,2003,MCV1,72
SLB,2003,Pol1,88.7
SLB,2003,Pol3,79.6
SLB,2004,BCG,92.8
SLB,2004,DTP1,90.4
SLB,2004,DTP3,80
SLB,2004,FULL,64.4
SLB,2004,MCV1,68.1
SLB,2004,Pol1,91.5
SLB,2004,Pol3,81.2
SLB,2005,BCG,95.7
SLB,2005,BCG,85.4
SLB,2005,BCG,95.7
SLB,2005,BCG,10.3
SLB,2005,DTP1,93.2
SLB,2005,DTP1,84.2
SLB,2005,DTP1,93.4
SLB,2005,DTP1,9.2
SLB,2005,DTP3,87.1
SLB,2005,DTP3,80.3
SLB,2005,DTP3,88.2
SLB,2005,DTP3,7.9
SLB,2005,FULL,76.6
SLB,2005,FULL,75.2
SLB,2005,FULL,82.7
SLB,2005,FULL,7.5
SLB,2005,MCV1,80.6
SLB,2005,MCV1,78.1
SLB,2005,MCV1,87.3
SLB,2005,MCV1,9.2
SLB,2005,PAB,52
SLB,2005,Pol1,93.8
SLB,2005,Pol1,83.8
SLB,2005,Pol1,94
SLB,2005,Pol1,10.2
SLB,2005,Pol3,86.3
SLB,2005,Pol3,79.6
SLB,2005,Pol3,87.4
SLB,2005,Pol3,7.9
SLB,2005,TT2+,25.9
SLB,2013,BCG,90.4
SLB,2013,DTP1,89.6
SLB,2013,DTP2,86
SLB,2013,DTP3,83.1
SLB,2013,FULL,73.4
SLB,2013,HepB1,89.6
SLB,2013,HepB3,83.1
SLB,2013,Hib1,89.6
SLB,2013,Hib3,83.1
SLB,2013,MCV1,85.1
SLB,2013,Pol1,91.1
SLB,2013,Pol2,85.5
SLB,2013,Pol3,81.2
SLB,2013,RCV1,85.1
SLE,1985,PAB,59
SLE,1990,BCG,94.6
SLE,1990,DTP3,64.9
SLE,1990,DTP3,85.3
SLE,1990,FULL,50.2
SLE,1990,FULL,75.3
SLE,1990,MCV1,62.8
SLE,1990,MCV1,80.2
SLE,1990,Pol3,64.9
SLE,1990,Pol3,85.2
SLE,1990,TT2+,80.2
SLE,1992,BCG,98.5
SLE,1992,DTP1,94.2
SLE,1992,DTP3,79.9
SLE,1992,MCV1,80.5
SLE,1992,Pol3,79.9
SLE,1992,BCG,99
SLE,1992,DTP3,70
SLE,1992,MCV1,77
SLE,1992,Pol3,70
SLE,1992,TT2+,36
SLE,1994,BCG,82.5
SLE,1994,DTP3,69.5
SLE,1994,MCV1,60.7
SLE,1994,Pol3,70.5
SLE,1994,TT2+,81.7
SLE,1999,BCG,72.8
SLE,1999,DTP1,68.3
SLE,1999,DTP3,45.5
SLE,1999,FULL,39.3
SLE,1999,MCV1,61.7
SLE,1999,PAB,57.7
SLE,1999,Pol1,81.9
SLE,1999,Pol3,61.2
SLE,1999,TT2+,56.4
SLE,2000,BCG,74.1
SLE,2000,DTP1,64.4
SLE,2000,DTP3,43.8
SLE,2000,FULL,25.7
SLE,2000,MCV1,36.7
SLE,2000,Pol1,66.4
SLE,2000,Pol3,45.5
SLE,2000,TT2+,50.7
SLE,2004,BCG,84
SLE,2004,BCG,49.6
SLE,2004,BCG,85.9
SLE,2004,BCG,36.3
SLE,2004,DTP1,78.3
SLE,2004,DTP1,47.1
SLE,2004,DTP1,82
SLE,2004,DTP1,34.9
SLE,2004,DTP3,55.5
SLE,2004,DTP3,37.2
SLE,2004,DTP3,62.6
SLE,2004,DTP3,25.4
SLE,2004,FULL,35
SLE,2004,FULL,28
SLE,2004,FULL,53.6
SLE,2004,FULL,25.6
SLE,2004,MCV1,62.4
SLE,2004,MCV1,33.2
SLE,2004,MCV1,75.9
SLE,2004,MCV1,42.7
SLE,2004,Pol1,84.1
SLE,2004,Pol1,48.5
SLE,2004,Pol1,87
SLE,2004,Pol1,38.5
SLE,2004,Pol3,57
SLE,2004,Pol3,38.3
SLE,2004,Pol3,64
SLE,2004,Pol3,25.8
SLE,2004,TT2+,75.1
SLE,2004,YFV,59.9
SLE,2004,YFV,30.7
SLE,2004,YFV,74.5
SLE,2004,YFV,43.9
SLE,2007,BCG,80.4
SLE,2007,BCG,58.9
SLE,2007,BCG,82
SLE,2007,BCG,23.2
SLE,2007,DTP1,75.4
SLE,2007,DTP1,55.4
SLE,2007,DTP1,76.8
SLE,2007,DTP1,21.4
SLE,2007,DTP3,54.6
SLE,2007,DTP3,45.5
SLE,2007,DTP3,60.3
SLE,2007,DTP3,14.8
SLE,2007,FULL,30.5
SLE,2007,FULL,34.5
SLE,2007,FULL,39.8
SLE,2007,FULL,5.3
SLE,2007,MCV1,45.8
SLE,2007,MCV1,40.2
SLE,2007,MCV1,59.7
SLE,2007,MCV1,19.6
SLE,2007,PAB,79
SLE,2007,Pol1,74.1
SLE,2007,Pol1,53.4
SLE,2007,Pol1,75.6
SLE,2007,Pol1,22.2
SLE,2007,Pol3,44.8
SLE,2007,Pol3,43.5
SLE,2007,Pol3,49.6
SLE,2007,Pol3,6.2
SLE,2007,TT2+,74.5
SLE,2009,BCG,78.2
SLE,2009,BCG,96.5
SLE,2009,DTP1,74.2
SLE,2009,DTP1,54.7
SLE,2009,DTP1,96.5
SLE,2009,DTP3,64.8
SLE,2009,DTP3,38.5
SLE,2009,DTP3,86
SLE,2009,FULL,54.2
SLE,2009,FULL,25.4
SLE,2009,FULL,18.1
SLE,2009,FULL,74.6
SLE,2009,HepB1,74.2
SLE,2009,HepB1,54.7
SLE,2009,HepB1,96.5
SLE,2009,HepB3,64.8
SLE,2009,HepB3,38.5
SLE,2009,HepB3,86
SLE,2009,Hib1,74.2
SLE,2009,Hib1,54.7
SLE,2009,Hib1,96.5
SLE,2009,Hib3,64.8
SLE,2009,Hib3,38.5
SLE,2009,Hib3,86
SLE,2009,MCV1,57.2
SLE,2009,MCV1,42.6
SLE,2009,MCV1,78
SLE,2009,PAB,32
SLE,2009,PAB,32.6
SLE,2009,Pol1,73.4
SLE,2009,Pol1,54.8
SLE,2009,Pol1,96
SLE,2009,Pol3,64.1
SLE,2009,Pol3,38.3
SLE,2009,Pol3,85.1
SLE,2009,TT1,47.5
SLE,2009,TT1,97.2
SLE,2009,TT2,39.4
SLE,2009,TT2,86.4
SLE,2009,TT3,10.6
SLE,2009,TT3,35.3
SLE,2009,TT4,2.7
SLE,2009,TT4,9.7
SLE,2009,TT5,1
SLE,2009,TT5,2.4
SLE,2009,YFV,57.1
SLE,2009,YFV,54.7
SLE,2009,YFV,77.8
SLE,2009,BCG,94.8
SLE,2009,BCG,66.9
SLE,2009,BCG,95.5
SLE,2009,BCG,28.6
SLE,2009,DTP1,88.8
SLE,2009,DTP1,63.9
SLE,2009,DTP1,91.9
SLE,2009,DTP1,28
SLE,2009,DTP3,66.6
SLE,2009,DTP3,58.4
SLE,2009,DTP3,71.8
SLE,2009,DTP3,13.4
SLE,2009,HepB1,83.2
SLE,2009,HepB1,60.5
SLE,2009,HepB1,86.1
SLE,2009,HepB1,25.5
SLE,2009,HepB3,63.7
SLE,2009,HepB3,55.9
SLE,2009,HepB3,69.1
SLE,2009,HepB3,13.2
SLE,2009,Hib1,83.2
SLE,2009,Hib1,60.5
SLE,2009,Hib1,86.1
SLE,2009,Hib1,25.5
SLE,2009,Hib3,63.7
SLE,2009,Hib3,55.9
SLE,2009,Hib3,69.1
SLE,2009,Hib3,13.2
SLE,2009,MCV1,67.9
SLE,2009,MCV1,52.5
SLE,2009,MCV1,81.8
SLE,2009,MCV1,29.3
SLE,2009,PAB,86.9
SLE,2009,Pol1,85.8
SLE,2009,Pol1,60.6
SLE,2009,Pol1,87.8
SLE,2009,Pol1,27.2
SLE,2009,Pol3,58.3
SLE,2009,Pol3,54
SLE,2009,Pol3,62.9
SLE,2009,Pol3,8.9
SLE,2009,TT2+,82.9
SLE,2009,YFV,67.5
SLE,2009,YFV,52.3
SLE,2009,YFV,81.7
SLE,2009,YFV,29.3
SLE,2012,BCG,94.7
SLE,2012,BCG,72.9
SLE,2012,BCG,95.6
SLE,2012,BCG,22.7
SLE,2012,DTP1,93
SLE,2012,DTP1,72.5
SLE,2012,DTP1,93.5
SLE,2012,DTP1,21
SLE,2012,DTP3,74.6
SLE,2012,DTP3,65
SLE,2012,DTP3,77.9
SLE,2012,DTP3,12.9
SLE,2012,FULL,57.5
SLE,2012,FULL,56.5
SLE,2012,FULL,68
SLE,2012,FULL,11.5
SLE,2012,HepB1,93
SLE,2012,HepB1,72.5
SLE,2012,HepB1,93.5
SLE,2012,HepB1,21
SLE,2012,HepB3,74.6
SLE,2012,HepB3,65
SLE,2012,HepB3,77.9
SLE,2012,HepB3,12.9
SLE,2012,Hib1,93
SLE,2012,Hib1,72.5
SLE,2012,Hib1,93.5
SLE,2012,Hib1,21
SLE,2012,Hib3,74.6
SLE,2012,Hib3,65
SLE,2012,Hib3,77.9
SLE,2012,Hib3,12.9
SLE,2012,MCV1,67.5
SLE,2012,MCV1,58.2
SLE,2012,MCV1,78.6
SLE,2012,MCV1,20.4
SLE,2012,PAB,90
SLE,2012,Pol1,93.4
SLE,2012,Pol1,72.6
SLE,2012,Pol1,94
SLE,2012,Pol1,21.4
SLE,2012,Pol3,74.5
SLE,2012,Pol3,65
SLE,2012,Pol3,77.8
SLE,2012,Pol3,12.8
SLE,2012,TT2+,86.9
SLE,2012,BCG,99.4
SLE,2012,BCG,91.9
SLE,2012,DTP1,90.6
SLE,2012,DTP1,98
SLE,2012,DTP3,83.6
SLE,2012,DTP3,92.4
SLE,2012,FULL,74.3
SLE,2012,FULL,18.6
SLE,2012,FULL,84.1
SLE,2012,HepB1,90.6
SLE,2012,HepB1,98
SLE,2012,HepB3,83.6
SLE,2012,HepB3,92.4
SLE,2012,Hib1,90.6
SLE,2012,Hib1,98
SLE,2012,Hib3,83.6
SLE,2012,Hib3,92.4
SLE,2012,MCV1,74.5
SLE,2012,MCV1,84.4
SLE,2012,PAB,35.1
SLE,2012,PcV1,88.9
SLE,2012,PcV1,97.2
SLE,2012,PcV3,83.2
SLE,2012,PcV3,92
SLE,2012,Pol1,89.3
SLE,2012,Pol1,97.4
SLE,2012,Pol3,83.4
SLE,2012,Pol3,92
SLE,2012,TT2+,80.8
SLE,2012,YFV,74.3
SLE,2012,YFV,84.1
SLV,1984,BCG,75.6
SLV,1984,DTP1,87.7
SLV,1984,DTP3,65.7
SLV,1984,MCV1,80.8
SLV,1984,Pol1,86
SLV,1984,Pol3,63
SLV,1984,TT1,47.7
SLV,1987,PAB,68.8
SLV,1987,TT2+,45.6
SLV,1988,BCG,77
SLV,1988,DTP3,61
SLV,1988,MCV1,81
SLV,1988,Pol3,61
SLV,1992,TT2+,75.7
SLV,1997,BCG,88.3
SLV,1997,BCG,92.1
SLV,1997,BCG,91.7
SLV,1997,BCG,96.3
SLV,1997,DTP3,95.2
SLV,1997,DTP3,65.4
SLV,1997,DTP3,72.3
SLV,1997,DTP3,85.9
SLV,1997,FULL,79.4
SLV,1997,FULL,48.7
SLV,1997,FULL,49.5
SLV,1997,FULL,77
SLV,1997,MCV1,91.7
SLV,1997,MCV1,55.4
SLV,1997,MCV1,59.4
SLV,1997,MCV1,85.6
SLV,1997,Pol3,95
SLV,1997,Pol3,65.4
SLV,1997,Pol3,71.8
SLV,1997,Pol3,85.7
SLV,1997,TT2+,66.1
SLV,2003,TT1+,10
SLV,2003,TT2+,76.9
SLV,2002,BCG,94.9
SLV,2002,BCG,96.4
SLV,2002,BCG,96.2
SLV,2002,BCG,98.3
SLV,2002,DTP3,72.2
SLV,2002,DTP3,92.4
SLV,2002,DTP3,73.9
SLV,2002,DTP3,89.2
SLV,2002,FULL,73.6
SLV,2002,FULL,69.8
SLV,2002,MCV1,83.5
SLV,2002,MCV1,79.9
SLV,2002,Pol3,58.8
SLV,2002,Pol3,86.2
SLV,2002,Pol3,56.1
SLV,2002,Pol3,83.3
SLV,2002,TT3+,63.3
SLV,2007,BCG,98.5
SLV,2007,BCG,98.3
SLV,2007,DTP3,84.7
SLV,2007,DTP3,96.2
SLV,2007,HepB3,84.7
SLV,2007,HepB3,96.2
SLV,2007,Hib3,84.7
SLV,2007,Hib3,96.2
SLV,2007,MCV1,86.7
SLV,2007,Pol3,84.4
SLV,2007,Pol3,95.5
SLV,2007,TT2+,58.6
SLV,2009,BCG,98.6
SLV,2009,DTP1,97.4
SLV,2009,DTP3,94.8
SLV,2009,FULL,76.9
SLV,2009,HepB1,97.4
SLV,2009,HepB3,94.8
SLV,2009,Hib1,97.4
SLV,2009,Hib3,94.8
SLV,2009,MCV1,95
SLV,2009,Pol1,97.8
SLV,2009,Pol3,95.9
SLV,2009,Rota1,91
SLV,2009,RotaC,82
SLV,2012,BCG,97.9
SLV,2012,BCG,85.3
SLV,2012,BCG,97.9
SLV,2012,DTP1,98.6
SLV,2012,DTP1,86.8
SLV,2012,DTP1,99.1
SLV,2012,DTP3,90.6
SLV,2012,DTP3,86.2
SLV,2012,DTP3,93.3
SLV,2012,FULL,80.2
SLV,2012,FULL,81.5
SLV,2012,FULL,86.2
SLV,2012,HepB1,98.6
SLV,2012,HepB1,86.8
SLV,2012,HepB1,99.1
SLV,2012,HepB3,90.6
SLV,2012,HepB3,86.2
SLV,2012,HepB3,93.3
SLV,2012,Hib1,98.6
SLV,2012,Hib1,86.8
SLV,2012,Hib1,99.1
SLV,2012,Hib3,90.6
SLV,2012,Hib3,86.2
SLV,2012,Hib3,93.3
SLV,2012,MCV1,96.1
SLV,2012,MCV1,85.3
SLV,2012,MCV1,96.7
SLV,2012,PCV1,98.2
SLV,2012,PCV1,87
SLV,2012,PCV1,98.6
SLV,2012,Pol1,98.9
SLV,2012,Pol1,86.8
SLV,2012,Pol1,99.4
SLV,2012,Pol3,90
SLV,2012,Pol3,86
SLV,2012,Pol3,94.2
SLV,2012,Rota1,97.5
SLV,2012,Rota1,86.7
SLV,2012,Rota1,97.8
SLV,2012,RotaC,93.1
SLV,2012,RotaC,85.5
SLV,2012,RotaC,94.2
SLV,2013,BCG,97.7
SLV,2013,BCG,88
SLV,2013,BCG,97.7
SLV,2013,DTP1,99.3
SLV,2013,DTP1,89.9
SLV,2013,DTP1,99.3
SLV,2013,DTP3,91.8
SLV,2013,DTP3,87.8
SLV,2013,DTP3,93.5
SLV,2013,HepB1,99.3
SLV,2013,HepB1,89.9
SLV,2013,HepB1,99.3
SLV,2013,HepB3,91.8
SLV,2013,HepB3,87.8
SLV,2013,HepB3,93.5
SLV,2013,Hib1,99.3
SLV,2013,Hib1,89.9
SLV,2013,Hib1,99.3
SLV,2013,Hib3,91.8
SLV,2013,Hib3,87.8
SLV,2013,Hib3,93.5
SLV,2013,MCV1,78.6
SLV,2013,MCV1,87.2
SLV,2013,PCV1,99.2
SLV,2013,PCV1,89.9
SLV,2013,PCV1,99.2
SLV,2013,PCV3,78.6
SLV,2013,Pol1,98.9
SLV,2013,Pol1,89.3
SLV,2013,Pol1,98.9
SLV,2013,Pol3,89.1
SLV,2013,Pol3,86.3
SLV,2013,Pol3,92.2
SLV,2013,Rota1,99
SLV,2013,Rota1,89.9
SLV,2013,Rota1,99
SLV,2013,RotaC,95.2
SLV,2013,RotaC,88.4
SLV,2013,RotaC,95.7
SMR,2008,DTP4,80.4
SMR,2013,MCV1,69.7
SMR,2013,Pol3,83.8
SMR,2013,RCV1,69.7
SOM,1988,BCG,39
SOM,1988,DTP3,29
SOM,1988,MCV1,31
SOM,1988,Pol3,29
SOM,1988,TT2+,37
SOM,1999,BCG,70.8
SOM,1999,BCG,70.8
SOM,1999,DTP1,58.7
SOM,1999,DTP1,58.7
SOM,1999,DTP3,35.6
SOM,1999,DTP3,35.6
SOM,1999,FULL,1.5
SOM,1999,FULL,1.5
SOM,1999,MCV1,37.5
SOM,1999,MCV1,37.5
SOM,1999,PAB,24
SOM,1999,Pol1,59.6
SOM,1999,Pol1,59.6
SOM,1999,Pol3,40
SOM,1999,Pol3,40
SOM,1999,TT2+,22.3
SOM,2005,BCG,25.7
SOM,2005,BCG,8
SOM,2005,BCG,29.9
SOM,2005,BCG,21.9
SOM,2005,DTP1,20.4
SOM,2005,DTP1,8.1
SOM,2005,DTP1,24.4
SOM,2005,DTP1,16.3
SOM,2005,DTP3,12.2
SOM,2005,DTP3,7.4
SOM,2005,DTP3,14.2
SOM,2005,DTP3,6.7
SOM,2005,FULL,4.8
SOM,2005,FULL,7.8
SOM,2005,FULL,11.7
SOM,2005,FULL,4
SOM,2005,MCV1,18.9
SOM,2005,MCV1,7.1
SOM,2005,MCV1,29.4
SOM,2005,MCV1,22.3
SOM,2005,PAB,26.3
SOM,2005,Pol1,51.5
SOM,2005,Pol1,8
SOM,2005,Pol1,61.9
SOM,2005,Pol1,53.9
SOM,2005,Pol3,34.8
SOM,2005,Pol3,7.5
SOM,2005,Pol3,38.6
SOM,2005,Pol3,31.1
SOM,2005,TT2+,17.8
SOM,2010,BCG,16.6
SOM,2010,BCG,6.4
SOM,2010,BCG,23
SOM,2010,BCG,16.6
SOM,2010,DTP1,18.8
SOM,2010,DTP1,8.5
SOM,2010,DTP1,24.1
SOM,2010,DTP1,15.6
SOM,2010,DTP3,7.2
SOM,2010,DTP3,4.1
SOM,2010,DTP3,9.4
SOM,2010,DTP3,5.3
SOM,2010,FULL,0.4
SOM,2010,FULL,1.6
SOM,2010,FULL,3.4
SOM,2010,FULL,1.7
SOM,2010,MCV1,16.6
SOM,2010,MCV1,9.3
SOM,2010,MCV1,25.4
SOM,2010,MCV1,16.2
SOM,2010,Pol1,19.2
SOM,2010,Pol1,7
SOM,2010,Pol1,26.5
SOM,2010,Pol1,19.5
SOM,2010,Pol3,8.3
SOM,2010,Pol3,2.4
SOM,2010,Pol3,9.7
SOM,2010,Pol3,7.2
SOM,2010,BCG,26.8
SOM,2010,BCG,10
SOM,2010,BCG,36
SOM,2010,BCG,26
SOM,2010,DTP1,29.4
SOM,2010,DTP1,15
SOM,2010,DTP1,39.1
SOM,2010,DTP1,24.1
SOM,2010,DTP3,10.8
SOM,2010,DTP3,6.9
SOM,2010,DTP3,13.4
SOM,2010,DTP3,6.6
SOM,2010,FULL,1.5
SOM,2010,FULL,5
SOM,2010,FULL,7.4
SOM,2010,FULL,2.4
SOM,2010,MCV1,25.8
SOM,2010,MCV1,15
SOM,2010,MCV1,37.8
SOM,2010,MCV1,22.8
SOM,2010,Pol1,33
SOM,2010,Pol1,13.9
SOM,2010,Pol1,45.5
SOM,2010,Pol1,31.6
SOM,2010,Pol3,16.5
SOM,2010,Pol3,6.2
SOM,2010,Pol3,20.6
SOM,2010,Pol3,14.4
SRB,1995,BCG,97.1
SRB,1995,DTP3,88
SRB,1995,FULL,29.3
SRB,1995,FULL,65.3
SRB,1995,MCV1,90.8
SRB,1995,Pol3,86.6
SRB,1998,MCV1,89.2
SRB,1999,BCG,100
SRB,1999,DTP1,97.6
SRB,1999,DTP3,94.9
SRB,1999,FULL,88.8
SRB,1999,Pol1,98.4
SRB,1999,Pol3,98
SRB,2004,BCG,74.1
SRB,2004,BCG,44.2
SRB,2004,BCG,74.5
SRB,2004,BCG,30.4
SRB,2004,DTP1,97.1
SRB,2004,DTP1,72.7
SRB,2004,DTP1,98.5
SRB,2004,DTP1,25.8
SRB,2004,DTP3,89.7
SRB,2004,DTP3,77.8
SRB,2004,DTP3,95.6
SRB,2004,DTP3,17.8
SRB,2004,FULL,43.6
SRB,2004,FULL,43.5
SRB,2004,FULL,57.5
SRB,2004,FULL,14
SRB,2004,MCV1,84.1
SRB,2004,MCV1,64.1
SRB,2004,MCV1,86.6
SRB,2004,MCV1,22.5
SRB,2004,Pol1,95
SRB,2004,Pol1,70
SRB,2004,Pol1,96.9
SRB,2004,Pol1,26.9
SRB,2004,Pol3,88.2
SRB,2004,Pol3,75.1
SRB,2004,Pol3,93.8
SRB,2004,Pol3,18.7
SRB,2012,BCG,99
SRB,2012,DTP1,90.5
SRB,2012,DTP3,85.9
SRB,2012,FULL,70.5
SRB,2012,HepB1,98.6
SRB,2012,HepBB,99
SRB,2012,Hib1,90.6
SRB,2012,Hib3,82.4
SRB,2012,MCV1,93.4
SRB,2012,Pol1,90.9
SRB,2012,Pol3,85.6
SRB,2013,BCG,98
SRB,2013,BCG,80.3
SRB,2013,BCG,98
SRB,2013,BCG,17.6
SRB,2013,DTP1,92.9
SRB,2013,DTP1,86.6
SRB,2013,DTP1,93.1
SRB,2013,DTP1,6.4
SRB,2013,DTP3,87.4
SRB,2013,DTP3,83.9
SRB,2013,DTP3,89
SRB,2013,DTP3,5.1
SRB,2013,HepB1,98.2
SRB,2013,HepB1,86.2
SRB,2013,HepB1,98.5
SRB,2013,HepB1,12.3
SRB,2013,HepB3,91.3
SRB,2013,HepB3,82.2
SRB,2013,HepB3,93.2
SRB,2013,HepB3,11
SRB,2013,HepBB,98.2
SRB,2013,HepBB,86.2
SRB,2013,HepBB,98.5
SRB,2013,HepBB,12.3
SRB,2013,Hib1,91.5
SRB,2013,Hib1,85.3
SRB,2013,Hib1,92
SRB,2013,Hib1,6.7
SRB,2013,Hib3,80.4
SRB,2013,Hib3,77.1
SRB,2013,Hib3,82.7
SRB,2013,Hib3,5.6
SRB,2013,MCV1,82.3
SRB,2013,MCV1,94.4
SRB,2013,MCV1,12.2
SRB,2013,Pol1,92.8
SRB,2013,Pol1,86.5
SRB,2013,Pol1,92.9
SRB,2013,Pol1,6.4
SRB,2013,Pol3,86.4
SRB,2013,Pol3,83.3
SRB,2013,Pol3,88.4
SRB,2013,Pol3,5.1
SSD,2009,BCG,34.4
SSD,2009,DTP1,28.1
SSD,2009,DTP3,15.1
SSD,2009,FULL,6.3
SSD,2009,MCV1,26.3
SSD,2009,PAB,36.9
SSD,2009,Pol1,36.4
SSD,2009,Pol3,14.8
SSD,2009,TT2+,28.2
SSD,2009,BCG,31.4
SSD,2009,BCG,8.7
SSD,2009,BCG,34.4
SSD,2009,BCG,25.7
SSD,2009,DTP1,24.9
SSD,2009,DTP1,7.2
SSD,2009,DTP1,28.1
SSD,2009,DTP1,20.9
SSD,2009,DTP3,13.1
SSD,2009,DTP3,5.4
SSD,2009,DTP3,15.1
SSD,2009,DTP3,9.7
SSD,2009,FULL,6
SSD,2009,FULL,4.3
SSD,2009,FULL,6.3
SSD,2009,FULL,2
SSD,2009,MCV1,20.4
SSD,2009,MCV1,5.8
SSD,2009,MCV1,26.3
SSD,2009,MCV1,20.5
SSD,2009,Pol1,34.7
SSD,2009,Pol1,7.6
SSD,2009,Pol1,36.4
SSD,2009,Pol1,28.8
SSD,2009,Pol3,12.7
SSD,2009,Pol3,5.8
SSD,2009,Pol3,14.8
SSD,2009,Pol3,9
SSD,2011,BCG,71
SSD,2011,BCG,29.9
SSD,2011,BCG,28.3
SSD,2011,BCG,75.4
SSD,2011,DTP1,73
SSD,2011,DTP1,31.4
SSD,2011,DTP1,25.9
SSD,2011,DTP1,79.1
SSD,2011,DTP3,45.7
SSD,2011,DTP3,24.3
SSD,2011,DTP3,22
SSD,2011,DTP3,55.4
SSD,2011,FULL,32.2
SSD,2011,FULL,20.2
SSD,2011,FULL,7.3
SSD,2011,FULL,47.4
SSD,2011,MCV1,45.8
SSD,2011,MCV1,22.9
SSD,2011,MCV1,16.8
SSD,2011,MCV1,62.4
SSD,2011,PAB,19.7
SSD,2011,PAB,61.7
SSD,2011,Pol1,73.1
SSD,2011,Pol1,29.3
SSD,2011,Pol1,23.7
SSD,2011,Pol1,79.7
SSD,2011,Pol3,46
SSD,2011,Pol3,24.4
SSD,2011,Pol3,22.8
SSD,2011,Pol3,58.5
SSD,2011,TT2+,19.7
SSD,2011,TT2+,64.8
STP,1982,BCG,66
STP,1982,DTP1,44
STP,1982,DTP3,28
STP,1982,FULL,15
STP,1982,MCV1,22
STP,1982,Pol1,42
STP,1982,Pol3,28
STP,1986,BCG,90
STP,1986,DTP1,89
STP,1986,DTP3,66
STP,1986,FULL,53
STP,1986,MCV1,59
STP,1986,Pol1,89
STP,1986,Pol3,65
STP,1986,TT2+,59
STP,1989,BCG,92.4
STP,1989,BCG,93.8
STP,1989,DTP1,89.1
STP,1989,DTP1,93.8
STP,1989,DTP3,62.7
STP,1989,DTP3,66
STP,1989,FULL,48.5
STP,1989,FULL,46.2
STP,1989,MCV1,51.4
STP,1989,MCV1,56.6
STP,1989,Pol1,88.6
STP,1989,Pol1,93.3
STP,1989,Pol3,62.7
STP,1989,Pol3,66
STP,1989,BCG,94
STP,1989,DTP1,94
STP,1989,DTP3,66
STP,1989,MCV1,57
STP,1989,Pol1,93
STP,1989,Pol3,66
STP,1992,BCG,98
STP,1992,BCG,98
STP,1992,BCG,99
STP,1992,DTP1,86
STP,1992,DTP1,83
STP,1992,DTP1,92
STP,1992,DTP3,66
STP,1992,DTP3,59
STP,1992,DTP3,71
STP,1992,FULL,44
STP,1992,FULL,56
STP,1992,FULL,41
STP,1992,FULL,61
STP,1992,MCV1,70
STP,1992,MCV1,52
STP,1992,MCV1,75
STP,1992,Pol1,85
STP,1992,Pol1,82
STP,1992,Pol1,92
STP,1992,Pol3,66
STP,1992,Pol3,59
STP,1992,Pol3,70
STP,1992,TT2+,76
STP,1994,BCG,98.6
STP,1994,BCG,97.2
STP,1994,BCG,100
STP,1994,DTP1,90.3
STP,1994,DTP1,81.9
STP,1994,DTP1,98
STP,1994,DTP3,75.9
STP,1994,DTP3,62
STP,1994,DTP3,83
STP,1994,FULL,37
STP,1994,FULL,73
STP,1994,FULL,34.3
STP,1994,FULL,80
STP,1994,MCV1,81.5
STP,1994,MCV1,47.2
STP,1994,MCV1,88
STP,1994,Pol1,90.3
STP,1994,Pol1,81.9
STP,1994,Pol1,98
STP,1994,Pol3,76.4
STP,1994,Pol3,62
STP,1994,Pol3,83
STP,1994,TT2+,73
STP,1999,BCG,99
STP,1999,DTP1,97
STP,1999,DTP3,94
STP,1999,FULL,81
STP,1999,MCV1,89
STP,1999,Pol1,99
STP,1999,Pol3,92
STP,1999,TT2+,64
STP,2005,BCG,98.1
STP,2005,BCG,90.8
STP,2005,BCG,98.2
STP,2005,BCG,7.5
STP,2005,DTP1,97.9
STP,2005,DTP1,90.8
STP,2005,DTP1,97.9
STP,2005,DTP1,7.2
STP,2005,DTP3,91.4
STP,2005,DTP3,87.5
STP,2005,DTP3,92.1
STP,2005,DTP3,4.7
STP,2005,FULL,76
STP,2005,FULL,79
STP,2005,FULL,79.6
STP,2005,FULL,0.6
STP,2005,HepB1,87.6
STP,2005,HepB1,88
STP,2005,HepB1,88
STP,2005,HepB1,0
STP,2005,HepB3,82.9
STP,2005,HepB3,83.2
STP,2005,HepB3,83.2
STP,2005,HepB3,0
STP,2005,MCV1,83.4
STP,2005,MCV1,80
STP,2005,MCV1,86.9
STP,2005,MCV1,6.8
STP,2005,PAB,87.3
STP,2005,Pol1,97
STP,2005,Pol1,90.9
STP,2005,Pol1,97.1
STP,2005,Pol1,6.2
STP,2005,Pol3,87.4
STP,2005,Pol3,87.5
STP,2005,Pol3,88.1
STP,2005,Pol3,0.6
STP,2005,TT2+,65.7
STP,2005,YFV,76.9
STP,2005,YFV,73.9
STP,2005,YFV,79.3
STP,2005,YFV,5.4
STP,2006,BCG,98.6
STP,2006,BCG,99.5
STP,2006,DTP1,97.3
STP,2006,DTP1,100
STP,2006,DTP3,95.9
STP,2006,DTP3,98.6
STP,2006,HepB1,96.8
STP,2006,HepB1,99.5
STP,2006,HepB3,91.4
STP,2006,HepB3,93.6
STP,2006,MCV1,91.8
STP,2006,MCV1,94.5
STP,2006,Pol1,97.3
STP,2006,Pol1,100
STP,2006,Pol3,95.5
STP,2006,Pol3,98.2
